filename,filepath,bounding_boxes,xyz_positions
camcourt2_1513710793912_0.png,data/KS-FR-FOS/24335/camcourt2_1513710793912_0.png,"[[0.6099137931034483, 0.4679902755267423, 0.06096059113300493, 0.08508914100486224], [0.8996305418719212, 0.4141004862236629, 0.059113300492610835, 0.10696920583468396], [0.7053571428571429, 0.3253646677471637, 0.020320197044334975, 0.08022690437601297], [0.5363300492610837, 0.6446515397082658, 0.05541871921182266, 0.12074554294975688], [0.7032019704433498, 0.4805510534846029, 0.04064039408866995, 0.09724473257698542]]","[[864.6084003276078, 824.6753950187265, -180.0], [1418.0371831209268, 471.7094574553844, -180.0], [845.8032053920535, -10.822009053595139, -180.0], [879.9972021683284, 1355.408295459783, -180.0], [1004.7348189099814, 839.058370474542, -180.0]]"
camcourt1_1513711073899_0.png,data/KS-FR-FOS/24335/camcourt1_1513711073899_0.png,"[[0.5197044334975369, 0.6564019448946515, 0.03201970443349754, 0.12155591572123177], [0.8491379310344828, 0.33630470016207453, 0.038177339901477834, 0.07455429497568881], [0.6268472906403941, 0.43719611021069693, 0.03694581280788178, 0.1126418152350081], [0.7820197044334976, 0.34521880064829824, 0.019704433497536946, 0.08914100486223663]]","[[865.3216751505852, 1360.4891528966275, -180.0], [841.490152977638, 644.0923363287466, -180.0], [1138.2946208872363, 58.894295264219636, -180.0], [1196.6882179443148, 716.2039991565803, -180.0]]"
camcourt2_1513711073899_0.png,data/KS-FR-FOS/24335/camcourt2_1513711073899_0.png,"[[0.2629310344827586, 0.6239870340356564, 0.03571428571428571, 0.11021069692058347], [0.9479679802955665, 0.3318476499189627, 0.037561576354679806, 0.07698541329011345], [0.7564655172413793, 0.3585899513776337, 0.02894088669950739, 0.08995137763371151], [0.6290024630541872, 0.386547811993517, 0.02894088669950739, 0.09076175040518639], [0.44735221674876846, 0.5004051863857374, 0.02894088669950739, 0.11102106969205834], [0.9913793103448276, 0.4874392220421394, 0.017241379310344827, 0.10453808752025932], [0.7121305418719212, 0.4128849270664506, 0.03017241379310345, 0.09967585089141005], [0.7062807881773399, 0.3675040518638574, 0.04310344827586207, 0.09157212317666126], [0.5812807881773399, 0.4080226904376013, 0.023399014778325122, 0.09643435980551053]]","[[353.5997221970274, 1409.5659003181902, -180.0], [1474.9167675122746, 38.686967864383405, -180.0], [1017.9358515714837, 171.25956577483703, -180.0], [749.8254115521095, 380.21765861532185, -180.0], [486.0590011072045, 932.4528356181092, -180.0], [1002.8763865849028, 501.3372253851876, -180.0000000000001], [890.9240775960518, 249.6581062326659, -180.0], [649.4221374183885, 505.17931120209005, -180.0], [468.95902681487314, 833.5153138255362, -180.0]]"
camcourt1_1512760122200_0.png,data/KS-FR-POITIERS/24317/camcourt1_1512760122200_0.png,"[[0.5504926108374384, 0.2585089141004862, 0.022167487684729065, 0.09076175040518639], [0.37777093596059114, 0.5676661264181524, 0.04864532019704434, 0.16450567260940033], [0.4621305418719212, 0.4619124797406807, 0.05233990147783251, 0.16369529983792544], [0.5289408866995073, 0.5348460291734197, 0.050492610837438424, 0.17341977309562398], [0.3288177339901478, 0.4967585089141005, 0.05665024630541872, 0.17341977309562398], [0.3562192118226601, 0.31361426256077796, 0.04741379310344827, 0.14424635332252836], [0.44704433497536944, 0.3156401944894652, 0.04926108374384237, 0.11588330632090761], [0.7315270935960592, 0.3480551053484603, 0.03571428571428571, 0.13209076175040518], [0.49230295566502463, 0.33144246353322526, 0.04125615763546798, 0.10210696920583469], [0.4233374384236453, 0.3695299837925446, 0.03879310344827586, 0.12641815235008103], [0.32820197044334976, 0.3642625607779579, 0.034482758620689655, 0.13371150729335493], [0.4128694581280788, 0.3225283630470016, 0.025246305418719212, 0.08103727714748785], [0.24076354679802955, 0.5883306320907618, 0.05788177339901478, 0.17179902755267423], [0.15701970443349753, 0.39303079416531606, 0.024630541871921183, 0.1280388978930308]]","[[430.6076498475164, 209.91292379582, -180.0], [644.9610498145075, 1515.0122288078242, -180.0], [617.5369324215199, 1168.0573217769859, -180.0], [821.6589337237448, 1370.2565575522508, -180.0], [454.035166445905, 1308.6690112791239, -180.0], [86.07342333829092, 607.7238658949145, -180.0], [290.4841628532465, 536.793870409731, -180.0], [961.0168359250358, 645.8856159363158, -180.0], [448.73011105162834, 677.0581080510201, -180.0], [378.9778239853156, 831.9095563688134, -180.0], [154.11427712416867, 808.1238639789876, -180.0], [297.8778126981467, 693.3866441476698, -180.0], [469.23192185474306, 1592.7792465804732, -180.0], [-127.65809989184254, 1005.6709435706939, -180.0]]"
camcourt2_1512760122200_0.png,data/KS-FR-POITIERS/24317/camcourt2_1512760122200_0.png,"[[0.5101600985221675, 0.6077795786061588, 0.037561576354679806, 0.19286871961102106]]","[[874.0657780051536, 1571.5192563496514, -180.0]]"
camcourt1_1512760482343_0.png,data/KS-FR-POITIERS/24317/camcourt1_1512760482343_0.png,"[[0.47875615763546797, 0.29578606158833065, 0.02770935960591133, 0.0940032414910859], [0.3395935960591133, 0.38452188006482985, 0.05603448275862069, 0.11912479740680713], [0.39747536945812806, 0.33914100486223664, 0.04864532019704434, 0.12074554294975688], [0.5092364532019704, 0.3606158833063209, 0.05541871921182266, 0.12317666126418152], [0.6120689655172413, 0.24878444084278767, 0.02832512315270936, 0.10048622366288493], [0.5501847290640394, 0.5595623987034035, 0.046182266009852216, 0.16450567260940033], [0.5557266009852216, 0.25648298217179905, 0.04741379310344827, 0.08833063209076175], [0.5544950738916257, 0.3488654781199352, 0.04002463054187192, 0.11750405186385737], [0.3873152709359606, 0.30672609400324147, 0.03694581280788178, 0.10615883306320907], [0.30141625615763545, 0.3958670988654781, 0.049876847290640396, 0.13695299837925445], [0.24568965517241378, 0.5162074554294975, 0.03940886699507389, 0.1507293354943274], [0.3149630541871921, 0.4493517017828201, 0.0437192118226601, 0.1239870340356564], [0.22352216748768472, 0.5786061588330632, 0.0480295566502463, 0.1685575364667747], [0.15240147783251232, 0.4035656401944895, 0.042487684729064036, 0.11993517017828201]]","[[370.32346619410987, 457.19535997727735, -180.0], [253.84973459156026, 950.2696050618808, -180.0], [260.8507234516351, 671.8294863202, -180.0], [534.3108280999965, 795.1392442146241, -180.0], [518.9780722027349, 42.94683771874952, -180.0], [881.8455847601222, 1442.630622394495, -180.0], [408.69713169006695, 160.8002254485432, -180.0], [614.4547119870238, 719.6984278762322, -180.0], [149.3174642155925, 504.5315883240969, -180.0], [230.08530474726695, 966.6009402462514, -180.0], [396.5643038474684, 1421.5772639216977, -180.0], [384.74353794811793, 1218.977788042839, -180.0], [427.7572955293905, 1567.4632304562, -180.0], [-92.66903110376438, 1069.3858238352339, -180.0]]"
camcourt2_1512760482343_0.png,data/KS-FR-POITIERS/24317/camcourt2_1512760482343_0.png,"[[0.5461822660098522, 0.6000810372771475, 0.034482758620689655, 0.19043760129659643]]","[[914.3743516702598, 1545.2279895159493, -180.0]]"
camcourt1_1512761202226_0.png,data/KS-FR-POITIERS/24317/camcourt1_1512761202226_0.png,"[[0.9264162561576355, 0.3480551053484603, 0.05233990147783251, 0.11912479740680713], [0.8491379310344828, 0.25121555915721233, 0.03694581280788178, 0.0940032414910859], [0.6499384236453202, 0.3914100486223663, 0.05357142857142857, 0.1458670988654781], [0.7355295566502463, 0.2698541329011345, 0.046182266009852216, 0.10696920583468396], [0.5163177339901478, 0.36993517017828204, 0.0437192118226601, 0.13047001620745544], [0.5492610837438424, 0.3553484602917342, 0.04433497536945813, 0.13371150729335493], [0.48060344827586204, 0.32293354943273905, 0.04125615763546798, 0.10615883306320907], [0.4122536945812808, 0.32982171799027554, 0.03140394088669951, 0.11021069692058347], [0.7130541871921182, 0.2913290113452188, 0.05295566502463054, 0.10615883306320907], [0.3506773399014778, 0.6065640194489466, 0.05233990147783251, 0.18233387358184766], [0.17857142857142858, 0.4007293354943274, 0.0332512315270936, 0.11426256077795786]]","[[1329.5204082856305, 641.0997616205655, -180.0], [1086.335718938664, 68.95873181791649, -180.0], [859.8850526956786, 860.8468978557751, -180.0], [841.9988234901258, 197.06737052728067, -180.0], [579.9193605164887, 804.6986643570146, -180.0], [608.9290361488939, 720.5115539323085, -180.0], [392.5377788241449, 622.8194133938077, -180.0], [271.01541943433995, 653.2284061614068, -180.0], [840.152804750243, 379.2368684493031, -180.0], [644.0708767142521, 1595.073269233302, -180.0], [-26.05571582546304, 1059.4823593401075, -180.0]]"
camcourt2_1512761202226_0.png,data/KS-FR-POITIERS/24317/camcourt2_1512761202226_0.png,"[[0.8916256157635468, 0.3427876823338736, 0.03694581280788178, 0.12317666126418152], [0.9036330049261084, 0.3918152350081037, 0.05480295566502463, 0.15316045380875204], [0.8509852216748769, 0.5494327390599676, 0.05172413793103448, 0.17179902755267423], [0.6052955665024631, 0.6227714748784441, 0.07635467980295567, 0.19043760129659643]]","[[1245.484607158167, 573.2940976437799, -180.0], [1292.9251953746284, 742.6938846441733, -180.0], [1266.892791202941, 1323.7169841940533, -180.0], [989.5759527302373, 1575.589416299038, -180.0]]"
camcourt1_1512761562083_0.png,data/KS-FR-POITIERS/24317/camcourt1_1512761562083_0.png,"[[0.5332512315270936, 0.6122366288492707, 0.03694581280788178, 0.1920583468395462]]","[[897.0301183968576, 1549.7941181312494, -180.0]]"
camcourt2_1512761562083_0.png,data/KS-FR-POITIERS/24317/camcourt2_1512761562083_0.png,"[[0.4227216748768473, 0.3209076175040519, 0.03633004926108374, 0.1085899513776337], [0.39254926108374383, 0.3557536466774716, 0.04125615763546798, 0.11993517017828201], [0.33374384236453203, 0.35291734197730956, 0.04926108374384237, 0.1239870340356564], [0.45504926108374383, 0.33833063209076175, 0.02586206896551724, 0.11912479740680713], [0.6225369458128078, 0.4327390599675851, 0.06157635467980296, 0.14100486223662884], [0.2810960591133005, 0.5198541329011345, 0.058497536945812806, 0.09805510534846029], [0.6958128078817734, 0.2516207455429498, 0.01847290640394089, 0.10291734197730956], [0.36145320197044334, 0.34846029173419774, 0.04433497536945813, 0.12155591572123177], [0.47413793103448276, 0.35372771474878445, 0.04187192118226601, 0.1272285251215559], [0.2629310344827586, 0.4744732576985413, 0.08004926108374384, 0.16612641815235007], [0.6828817733990148, 0.46029173419773095, 0.05665024630541872, 0.16531604538087522], [0.6280788177339901, 0.28038897893030795, 0.04187192118226601, 0.09886547811993517], [0.1268472906403941, 0.5401134521880064, 0.04433497536945813, 0.15153970826580226], [0.29002463054187194, 0.2852512155591572, 0.04064039408866995, 0.10696920583468396]]","[[313.5918204002901, 707.5070487358712, -180.0], [324.82590140471893, 892.6930429735582, -180.0], [244.2795780287006, 875.7302207909595, -180.0], [400.3615293905291, 763.2667946441172, -180.0], [881.8153867339843, 1078.3144179778355, -180.0], [520.3868868875325, 1569.5580719760017, -180.0], [735.1558843126086, 97.11426290577128, -180.0], [259.6525239805578, 855.1429716147127, -180.0], [486.79155838412316, 837.7760765890457, -180.0], [348.7408901588942, 1353.5931541082928, -180.0], [971.8482019017126, 1120.1019917541005, -180.0], [651.9046605002859, 357.9913263703447, -180.0], [312.28843083119955, 1612.4287046725954, -180.0], [-120.85859880829958, 555.9517587283099, -180.0]]"
camcourt1_1512763361732_0.png,data/KS-FR-POITIERS/24317/camcourt1_1512763361732_0.png,"[[0.4353448275862069, 0.29983792544570503, 0.03571428571428571, 0.09886547811993517], [0.23983990147783252, 0.553484602917342, 0.06342364532019705, 0.16369529983792544], [0.7232142857142857, 0.21839546191247974, 0.020320197044334975, 0.03322528363047002], [0.6031403940886699, 0.31685575364667745, 0.022783251231527094, 0.11507293354943274], [0.7195197044334976, 0.2739059967585089, 0.02770935960591133, 0.11021069692058347], [0.6114532019704434, 0.4444894651539708, 0.05665024630541872, 0.1547811993517018], [0.2210591133004926, 0.5388978930307942, 0.05295566502463054, 0.13614262560777957], [0.4267241379310345, 0.3918152350081037, 0.0665024630541872, 0.11588330632090761], [0.5572660098522167, 0.25121555915721233, 0.03201970443349754, 0.10210696920583469], [0.521551724137931, 0.40842787682333875, 0.0665024630541872, 0.12641815235008103], [0.45905172413793105, 0.3978930307941653, 0.08559113300492611, 0.12155591572123177], [0.2850985221674877, 0.4675850891410049, 0.08866995073891626, 0.11831442463533225], [0.4107142857142857, 0.606969205834684, 0.05788177339901478, 0.17990275526742303], [0.2555418719211823, 0.3273905996758509, 0.03571428571428571, 0.10372771474878444]]","[[259.70881159621126, 482.8032891234657, -180.0], [410.8363630606958, 1520.0804124564982, -180.0], [813.8251330642316, 77.00133981641648, -180.0], [678.7729212428239, 526.5117350590272, -180.0], [840.472142247923, 211.39978984621393, -180.0], [823.9583856458347, 1093.0498613825223, -180.0], [419.1881208636996, 1513.221597355794, -180.0], [465.60615632973327, 962.8889740620184, -180.0], [381.9222723693042, 52.00855293355744, -180.0], [673.2844128007442, 997.1287488402277, -180.0], [547.9520881544729, 975.5575128825465, -180.0], [383.678169817572, 1312.6194816143764, -180.0], [730.7737694290706, 1581.9714793350918, -180.0], [-121.01659088979477, 666.7671313071924, -180.0]]"
camcourt2_1512763361732_0.png,data/KS-FR-POITIERS/24317/camcourt2_1512763361732_0.png,"[[0.5067733990147784, 0.6029173419773096, 0.07512315270935961, 0.1766612641815235]]","[[857.1858981773039, 1586.8883021090069, -180.0]]"
camcourt1_1513710273104_0.png,data/KS-FR-NANCY/24333/camcourt1_1513710273104_0.png,"[[0.653681506849315, 0.2916666666666667, 0.023972602739726026, 0.1141552511415525]]","[[848.8835827287038, -62.196282615313976, -180.0]]"
camcourt2_1513710273104_0.png,data/KS-FR-NANCY/24333/camcourt2_1513710273104_0.png,"[[0.3779965753424658, 0.3718607305936073, 0.0273972602739726, 0.1204337899543379], [0.4220890410958904, 0.4483447488584475, 0.045376712328767124, 0.12614155251141554], [0.3056506849315068, 0.4443493150684932, 0.03595890410958904, 0.12157534246575342], [0.6673801369863014, 0.3393264840182648, 0.031678082191780824, 0.09988584474885845], [0.4246575342465753, 0.266837899543379, 0.03767123287671233, 0.0884703196347032], [0.3580907534246575, 0.3207762557077626, 0.041523972602739725, 0.12100456621004566], [0.21618150684931506, 0.5079908675799086, 0.036815068493150686, 0.13356164383561644], [0.3861301369863014, 0.4497716894977169, 0.04452054794520548, 0.13926940639269406], [0.6748715753424658, 0.6187214611872146, 0.03638698630136986, 0.1312785388127854], [0.140625, 0.4218036529680365, 0.03210616438356165, 0.11301369863013698], [0.5877568493150684, 0.2671232876712329, 0.028253424657534245, 0.09817351598173515], [0.53125, 0.25, 0.0273972602739726, 0.10388127853881278], [0.4516267123287671, 0.3159246575342466, 0.03767123287671233, 0.1204337899543379], [0.5498715753424658, 0.3627283105022831, 0.04666095890410959, 0.12157534246575342]]","[[312.2149250950242, 607.7176134106194, -180.0], [452.98187347291605, 871.4168467163531, -180.0], [262.256310204536, 922.9727020042401, -180.0], [847.192330534383, 394.5601165961225, -180.0], [295.40619821209384, 165.42194255407549, -180.0], [177.73930471924996, 385.0353085156903, -180.0], [157.05296939034315, 1159.3004027536977, -180.0], [394.9457497229414, 868.5242183841024, -180.0], [1020.3798290670502, 1335.3410590380468, -180.0], [-108.11898029141958, 911.6837662663238, -180.0], [644.0119559001973, 68.38418341836041, -180.0], [486.2418146531313, -15.074906333172294, -180.0], [388.5973344681415, 310.9847491860455, -180.0], [668.5117127444882, 492.30983180844987, -180.0]]"
camcourt1_1513710553286_0.png,data/KS-FR-NANCY/24333/camcourt1_1513710553286_0.png,"[[0.6738013698630136, 0.3170662100456621, 0.02910958904109589, 0.09531963470319635], [0.675513698630137, 0.2962328767123288, 0.036815068493150686, 0.1050228310502283]]","[[916.9579636286918, 134.420209678663, -180.0], [890.4564351584023, -16.88853883784759, -180.0]]"
camcourt2_1513710553286_0.png,data/KS-FR-NANCY/24333/camcourt2_1513710553286_0.png,"[[0.2701198630136986, 0.5039954337899544, 0.0547945205479452, 0.14269406392694065], [0.3426797945205479, 0.4805936073059361, 0.04666095890410959, 0.13356164383561644], [0.5021404109589042, 0.4454908675799087, 0.04708904109589041, 0.1021689497716895], [0.6421232876712328, 0.4337899543378995, 0.03767123287671233, 0.12214611872146118], [0.681292808219178, 0.4009703196347032, 0.03724315068493151, 0.1284246575342466], [0.6690924657534246, 0.3259132420091324, 0.02910958904109589, 0.10159817351598173], [0.619220890410959, 0.2614155251141553, 0.023544520547945206, 0.10730593607305935], [0.568279109589041, 0.3167808219178082, 0.025256849315068493, 0.1050228310502283], [0.2183219178082192, 0.4574771689497717, 0.036815068493150686, 0.11815068493150685], [0.3985445205479452, 0.4991438356164384, 0.03767123287671233, 0.10901826484018265], [0.3694349315068493, 0.3458904109589041, 0.036815068493150686, 0.11757990867579908], [0.6301369863013698, 0.3593036529680365, 0.02910958904109589, 0.08047945205479452], [0.65625, 0.3738584474885845, 0.02482876712328767, 0.1187214611872146]]","[[242.12855436416794, 1120.702621476481, -180.0], [349.4929765979887, 1022.0648552085672, -180.0], [588.7804421921305, 885.3607100621925, -180.0], [862.3939500520987, 746.8264206260524, -180.0], [920.360469858088, 591.5471930871008, -180.0], [856.1811327675857, 300.28613188624786, -180.0], [699.5828870497685, 0.9368154533085544, -180.0], [637.0583310590255, 299.8828462136207, -180.0], [83.72650625018605, 1009.4287188951075, -180.0], [477.8634926097998, 1085.0725747599818, -180.0], [245.92719057003478, 494.93272206263873, -180.0], [788.6731516658981, 517.7110534417957, -180.0], [850.178332672418, 511.4466583708331, -180.0]]"
camcourt1_1513710833234_0.png,data/KS-FR-NANCY/24333/camcourt1_1513710833234_0.png,"[[0.7517123287671232, 0.6013127853881278, 0.038527397260273974, 0.14897260273972604], [0.7392979452054794, 0.4860159817351598, 0.053082191780821915, 0.1478310502283105], [0.6990582191780822, 0.3507420091324201, 0.03767123287671233, 0.09874429223744292], [0.6560359589041096, 0.2993721461187215, 0.02696917808219178, 0.11472602739726027]]","[[1163.551264924994, 1203.8057002002934, -180.0], [1139.8745906261902, 840.9746293811872, -180.0], [1003.683172596988, 300.5051517007719, -180.0], [873.4365295588823, -15.965285942065748, -180.0]]"
camcourt2_1513710833234_0.png,data/KS-FR-NANCY/24333/camcourt2_1513710833234_0.png,"[[0.7069777397260274, 0.5379566210045662, 0.03809931506849315, 0.1284246575342466], [0.6633133561643836, 0.4537671232876712, 0.06292808219178082, 0.1312785388127854], [0.5918236301369864, 0.5810502283105022, 0.06977739726027397, 0.13926940639269406], [0.4188784246575342, 0.3946917808219178, 0.027825342465753425, 0.12385844748858447], [0.6318493150684932, 0.3242009132420091, 0.04280821917808219, 0.11073059360730593], [0.6459760273972602, 0.656392694063927, 0.07363013698630137, 0.15182648401826485], [0.3867722602739726, 0.3153538812785388, 0.04323630136986301, 0.11472602739726027], [0.6697345890410958, 0.2802511415525114, 0.04238013698630137, 0.09703196347031963], [0.6003852739726028, 0.7077625570776256, 0.040667808219178085, 0.1278538812785388], [0.3298373287671233, 0.2979452054794521, 0.023544520547945206, 0.09360730593607305], [0.6673801369863014, 0.2559931506849315, 0.02482876712328767, 0.10445205479452055]]","[[1066.2761487022449, 1084.3848926525375, -180.0], [927.4512146310703, 789.4682716091479, -180.0], [886.7761163963642, 1253.7474675772705, -180.0], [416.9376688617135, 659.8253312652259, -180.0], [772.2670822594291, 281.1823329074491, -180.0], [976.8892196968027, 1433.30904995248, -180.0], [238.84952924917252, 365.1984146130717, -180.0], [802.6788410322465, 96.20337986766208, -180.0], [934.0032292086462, 1607.0715865608931, -180.0], [102.2372224960991, 335.33286070795975, -180.00000000000023], [811.0799203340773, -42.71701990808924, -180.0]]"
camcourt1_1513711393208_0.png,data/KS-FR-NANCY/24333/camcourt1_1513711393208_0.png,"[[0.5184075342465754, 0.5182648401826484, 0.04023972602739726, 0.12899543378995434], [0.375, 0.5476598173515982, 0.036815068493150686, 0.11358447488584475], [0.2634845890410959, 0.5342465753424658, 0.048373287671232876, 0.1324200913242009], [0.3493150684931507, 0.4098173515981735, 0.052226027397260275, 0.09360730593607305], [0.5124143835616438, 0.3493150684931507, 0.031678082191780824, 0.10159817351598173], [0.4777397260273973, 0.2853881278538813, 0.03424657534246575, 0.1095890410958904], [0.5956763698630136, 0.6472602739726028, 0.03296232876712329, 0.136986301369863], [0.2990154109589041, 0.4757420091324201, 0.041523972602739725, 0.10901826484018265], [0.3981164383561644, 0.3961187214611872, 0.03339041095890411, 0.1187214611872146], [0.6040239726027398, 0.4337899543378995, 0.023972602739726026, 0.11643835616438356], [0.6162243150684932, 0.4503424657534247, 0.04409246575342466, 0.11643835616438356], [0.5477311643835616, 0.5034246575342466, 0.04323630136986301, 0.1187214611872146], [0.5357448630136986, 0.459189497716895, 0.05094178082191781, 0.12157534246575342], [0.3563784246575342, 0.5005707762557078, 0.03809931506849315, 0.13470319634703196]]","[[715.6027778400492, 935.9715343568732, -180.0], [471.87071886498177, 1076.388599918364, -180.0], [243.02190558847292, 1019.6681163857265, -180.0], [259.1335930999121, 583.2325513452856, -180.0], [572.9280072509936, 290.4217765538151, -180.0], [410.60506773663496, -73.083064310581, -180.0], [927.8229460131051, 1340.2611298308993, -180.0], [250.9393490797454, 861.756564682606, -180.0], [362.6267661887682, 480.8499377115122, -180.0], [834.2016346806696, 628.0093426129438, -180.0], [853.5544980545046, 692.0691594398359, -180.0], [755.6184070477765, 907.2028045921197, -180.0], [677.9433490572193, 736.7362621750294, -180.0], [385.98295089058115, 888.0757834000019, -180.0]]"
camcourt2_1513711393208_0.png,data/KS-FR-NANCY/24333/camcourt2_1513711393208_0.png,"[[0.6521832191780822, 0.2608447488584475, 0.026113013698630137, 0.1050228310502283]]","[[782.5243911003381, -28.45181279602639, -180.00000000000023]]"
camcourt1_1513711673078_0.png,data/KS-FR-NANCY/24333/camcourt1_1513711673078_0.png,"[[0.3966181506849315, 0.4754566210045662, 0.04238013698630137, 0.09360730593607305], [0.2803938356164384, 0.3835616438356164, 0.02054794520547945, 0.11187214611872145], [0.5903253424657534, 0.2805365296803653, 0.03424657534246575, 0.1113013698630137], [0.714041095890411, 0.3307648401826484, 0.026541095890410957, 0.0976027397260274], [0.2007705479452055, 0.3741438356164384, 0.025684931506849314, 0.09874429223744292], [0.394263698630137, 0.6583904109589042, 0.03767123287671233, 0.13070776255707764], [0.3022260273972603, 0.3992579908675799, 0.04965753424657534, 0.1113013698630137], [0.3514554794520548, 0.4706050228310502, 0.052226027397260275, 0.10559360730593607], [0.3426797945205479, 0.5031392694063926, 0.05008561643835616, 0.12728310502283105], [0.4785958904109589, 0.3578767123287671, 0.030821917808219176, 0.11529680365296803], [0.6543236301369864, 0.4383561643835616, 0.041523972602739725, 0.10730593607305935], [0.4982876712328767, 0.3233447488584475, 0.030821917808219176, 0.11244292237442922], [0.7133989726027398, 0.4118150684931507, 0.034674657534246575, 0.12728310502283105], [0.3424657534246575, 0.5308219178082192, 0.05051369863013699, 0.1461187214611872]]","[[469.04272723003396, 851.8182501969454, -180.0], [101.67613786736524, 438.77445952425114, -180.0], [692.525687895713, -102.32167503238907, -180.0], [1010.3146208054898, 190.6301465706365, -180.0], [-96.06981858280642, 416.7779978594708, -180.0], [594.1319868382155, 1401.9107431569223, -180.0], [153.0774008648034, 503.24890152954777, -180.0], [369.10662304900825, 835.020358373512, -180.0], [366.7914229882797, 906.4226971274716, -180.0], [506.6041016301241, 303.25113882103005, -180.0], [937.9212431683436, 654.5381188080887, -180.0], [494.64519217010286, 131.94374685558068, -180.00000000000023], [1028.8275109362658, 505.4340693508716, -180.0], [379.47974802066756, 970.4785156822545, -180.0]]"
camcourt2_1513711673078_0.png,data/KS-FR-NANCY/24333/camcourt2_1513711673078_0.png,"[[0.6883561643835616, 0.2659817351598174, 0.02054794520547945, 0.11073059360730593]]","[[862.8980845556393, -22.29931010765813, -180.00000000000023]]"
camcourt1_1513711952974_0.png,data/KS-FR-NANCY/24333/camcourt1_1513711952974_0.png,"[[0.71875, 0.5884703196347032, 0.029965753424657533, 0.13812785388127855], [0.817208904109589, 0.4452054794520548, 0.038527397260273974, 0.11757990867579908], [0.5209760273972602, 0.2711187214611872, 0.036815068493150686, 0.10388127853881278], [0.2799657534246575, 0.3261986301369863, 0.02910958904109589, 0.0930365296803653], [0.6667380136986302, 0.7160388127853882, 0.0526541095890411, 0.12614155251141554], [0.495291095890411, 0.4121004566210046, 0.030821917808219176, 0.1187214611872146], [0.555222602739726, 0.4717465753424658, 0.0410958904109589, 0.1284246575342466], [0.425513698630137, 0.5878995433789954, 0.03424657534246575, 0.13356164383561644], [0.537029109589041, 0.4029680365296804, 0.02868150684931507, 0.1232876712328767], [0.5096318493150684, 0.6364155251141552, 0.06549657534246575, 0.1449771689497717], [0.799443493150685, 0.4980022831050228, 0.04238013698630137, 0.1284246575342466]]","[[1124.6611135383628, 1155.21578166484, -180.0], [1272.275573355037, 662.3891392406663, -180.0], [516.3884378779011, -115.65198713313839, -180.0], [21.76795088258109, 206.31244582934232, -180.0], [1062.8848636826292, 1536.107934267432, -180.0], [599.5592835999604, 547.8374584616813, -180.0], [768.4447575083942, 777.7171690935411, -180.0], [604.7752850313606, 1184.3991751302683, -180.0], [677.4093306499591, 487.75057577705365, -180.0], [756.4331319009864, 1302.3354923837774, -180.0], [1216.470346492145, 848.797527513651, -180.0]]"
camcourt2_1513711952974_0.png,data/KS-FR-NANCY/24333/camcourt2_1513711952974_0.png,"[[0.9822345890410958, 0.4454908675799087, 0.03553082191780822, 0.11929223744292237], [0.7945205479452054, 0.3242009132420091, 0.030821917808219176, 0.09817351598173515], [0.6320633561643836, 0.2614155251141553, 0.03296232876712329, 0.10616438356164383], [0.9892979452054794, 0.5188356164383562, 0.021404109589041095, 0.0958904109589041]]","[[1143.7439542308196, 251.84339531150863, -180.0], [737.305336667248, -15.367329609115586, -179.99999999999977], [1292.860132993734, 1445.5125453094552, -180.0], [1084.6792629427841, 593.9502158630744, -180.0]]"
camcourt1_1513713632077_0.png,data/KS-FR-NANCY/24333/camcourt1_1513713632077_0.png,"[[0.2649828767123288, 0.4263698630136986, 0.0488013698630137, 0.11187214611872145], [0.5267551369863014, 0.4942922374429224, 0.029537671232876712, 0.1232876712328767], [0.6684503424657534, 0.531392694063927, 0.03981164383561644, 0.12442922374429223], [0.2268835616438356, 0.4366438356164384, 0.036815068493150686, 0.10730593607305935], [0.3422517123287671, 0.3975456621004566, 0.03981164383561644, 0.12157534246575342], [0.3884845890410959, 0.3107876712328767, 0.022688356164383562, 0.10445205479452055], [0.4610445205479452, 0.2925228310502283, 0.03595890410958904, 0.10559360730593607], [0.19670376712328766, 0.3550228310502283, 0.033818493150684935, 0.09360730593607305], [0.395333904109589, 0.6526826484018264, 0.033818493150684935, 0.1375570776255708], [0.7236729452054794, 0.3179223744292237, 0.03296232876712329, 0.09474885844748858], [0.6733732876712328, 0.3476027397260274, 0.05565068493150685, 0.1552511415525114], [0.3478167808219178, 0.4200913242009132, 0.03809931506849315, 0.11986301369863013], [0.4019691780821918, 0.3438926940639269, 0.02910958904109589, 0.10559360730593607], [0.5428082191780822, 0.398972602739726, 0.04794520547945205, 0.11986301369863013]]","[[122.20140022783539, 622.5961555239014, -179.99999999999977], [717.7838240211578, 853.8589779041667, -180.0], [983.8626360471105, 983.7037142340605, -180.0], [69.10952112764767, 696.0152869818962, -180.0], [250.00192250562714, 476.50775913707776, -180.0], [260.3990806879424, 94.1784959644865, -179.99999999999977], [389.5971788738764, -15.274466532441693, -180.0], [-127.9324054913925, 351.46436586427126, -180.0], [579.8589316201114, 1371.931993307298, -180.0], [1014.7065703175554, 125.7424745647977, -179.99999999999977], [914.0271024744986, 298.34922280339197, -180.00000000000023], [287.0202414062667, 581.7794790435141, -180.0], [324.88873040124895, 247.81178707700838, -180.0], [678.7850954564796, 479.276587230564, -180.0]]"
